Unnamed: 0,id,host_id,host_is_superhost,host_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,review_scores_rating,price_normal
16298,34803218,1310304,0,21.0,19,8001,41.37604,2.17199,1,0,5,1.0,3.0,4.0,55.0,32,0,0,21,22,222,0,8,4.007333185232471
2273,3833044,10911051,0,8.0,47,8019,41.41232,2.20816,20,0,8,2.0,3.0,8.0,210.0,3,0,8,13,37,312,11,6,5.3471075307174685
2375,4186521,16280106,0,3.0,3,8003,41.38185,2.18394,1,1,1,2.0,1.0,2.0,32.0,1,0,0,0,0,0,0,8,3.4657359027997265
13825,31614018,7414663,0,36.0,54,8026,41.41347,2.1802,1,0,4,1.0,2.0,3.0,145.0,1,0,15,44,74,162,0,8,4.976733742420574
10029,23800004,175811411,0,6.0,3,8002,41.3798,2.17686,1,1,3,1.0,1.0,2.0,85.0,2,0,13,38,68,343,15,7,4.442651256490317
13189,30390125,7414663,0,36.0,11,8026,41.41188,2.18112,1,0,4,1.0,2.0,3.0,189.0,1,0,1,1,1,4,3,2,5.241747015059643
293,546165,2685251,1,1.0,17,8005,41.4001,2.19869,16,1,2,1.0,1.0,1.0,75.0,3,0,2,9,39,40,15,7,4.31748811353631
2871,5666423,29376135,0,1.0,0,8025,41.40414,2.16666,1,1,2,1.0,1.0,1.0,44.0,2,0,0,0,0,0,5,7,3.784189633918261
14862,33095959,249092594,0,1.0,57,8014,41.37638,2.13672,20,1,1,1.0,1.0,1.0,16.0,30,0,29,59,89,180,0,8,2.772588722239781
10949,25613933,138009034,0,12.0,16,8004,41.37242,2.15883,1,0,4,1.0,2.0,3.0,75.0,3,0,5,10,11,267,7,4,4.31748811353631
9995,23723324,61874060,0,2.0,3,8001,41.37875,2.17429,1,1,2,1.0,1.0,1.0,45.0,3,0,2,19,37,227,17,6,3.80666248977032
17339,35822952,269461086,0,4.0,3,8001,41.37962,2.16806,1,1,2,2.0,1.0,2.0,40.0,3,0,1,5,5,5,0,8,3.688879454113936
4881,12533035,61081652,0,6.0,57,8004,41.37227,2.14893,24,0,4,1.0,2.0,4.0,1000.0,2,0,7,25,44,237,31,7,6.907755278982137
14487,32566902,54881094,1,1.0,3,8003,41.38562,2.17827,1,0,3,1.0,1.0,2.0,120.0,2,0,3,17,38,92,10,7,4.787491742782046
17634,36052267,270258032,0,7.0,21,8037,41.39979,2.16361,18,1,2,1.0,1.0,2.0,500.0,1,0,28,58,88,355,0,8,6.214608098422191
15346,33808327,163306741,0,12.0,3,8003,41.38309,2.18666,1,1,3,1.0,1.0,1.0,49.0,3,0,6,24,45,45,13,6,3.8918202981106265
4420,10877699,11175625,0,10.0,54,8005,41.40126,2.20996,1,0,4,1.0,2.0,3.0,47.0,32,0,3,4,4,186,0,7,3.8501476017100575
17951,36239296,106627805,0,42.0,40,8028,41.38672,2.13085,1,1,2,2.5,1.0,1.0,35.0,1,0,0,8,38,39,0,8,3.555348061489413
9704,23225833,113656746,0,1.0,50,8011,41.38324,2.16071,1,1,1,1.0,1.0,1.0,40.0,2,0,0,0,0,0,0,8,3.688879454113936
357,619728,2439400,0,55.0,6,8013,41.40138,2.17807,1,0,6,1.0,2.0,3.0,81.0,2,0,0,6,9,175,22,7,4.394449154672439
687,950784,5157936,1,5.0,3,8007,41.38577,2.16499,3,1,2,1.5,1.0,1.0,29.0,1,0,2,5,7,250,126,7,3.367295829986474
4586,11348543,15685749,1,2.0,57,8004,41.37214,2.16076,1,0,4,1.0,1.0,2.0,75.0,32,0,8,30,30,251,4,7,4.31748811353631
838,1098894,4226509,1,3.0,25,8011,41.38936,2.15869,1,0,14,6.0,6.0,6.0,360.0,4,0,4,18,28,239,34,7,5.886104031450156
7016,18212084,76384135,0,1.0,25,8029,41.38762,2.14876,18,2,2,1.0,1.0,1.0,27.0,1,0,0,0,0,0,0,7,3.295836866004329
15388,33843001,255530935,1,2.0,15,8002,41.38019,2.17436,1,1,2,1.0,1.0,1.0,200.0,3,0,21,51,81,356,4,6,5.298317366548036
9588,23103203,104644968,1,3.0,57,8038,41.36486,2.13707,1,1,1,1.0,1.0,1.0,45.0,3,0,25,55,67,68,21,7,3.80666248977032
10054,23852986,49896352,0,9.0,24,8041,41.41726,2.17143,1,1,1,1.0,1.0,1.0,30.0,30,0,23,53,83,358,5,6,3.4011973816621555
1727,2655585,3901019,0,20.0,21,8012,41.40077,2.15883,1,0,4,1.0,1.0,2.0,57.0,3,0,10,18,48,134,41,7,4.04305126783455
17587,36010264,270926294,0,2.0,57,8014,41.37255,2.1353,17,1,1,1.0,1.0,1.0,45.0,1,0,30,60,90,365,0,8,3.80666248977032
15114,33497333,170788354,0,2.0,26,8003,41.3806,2.18785,21,1,4,1.0,1.0,2.0,59.0,3,0,2,12,42,66,4,5,4.07753744390572
2363,4134634,7123985,1,1.0,6,8010,41.38802,2.17064,1,0,9,4.0,5.0,7.0,250.0,2,0,4,20,34,285,39,7,5.521460917862246
13096,30172276,157250994,0,58.0,6,8013,41.39241,2.18143,1,0,4,1.0,2.0,3.0,100.0,32,0,11,29,53,138,0,8,4.605170185988092
3180,6669143,5729069,0,25.0,54,8019,41.40434,2.21185,1,0,16,8.0,10.0,16.0,1290.0,3,0,15,43,73,348,0,8,7.162397497355718
17913,36221036,241657080,0,3.0,24,8041,41.41458,2.17651,1,0,4,1.0,2.0,2.0,99.0,1,0,23,53,83,358,0,8,4.59511985013459
12440,28976899,100152046,0,22.0,6,8009,41.38938,2.15481,1,0,3,1.0,1.0,1.0,81.0,31,0,0,0,0,202,0,8,4.394449154672439
13377,30800651,230427516,0,1.0,26,8003,41.37935,2.19049,1,1,2,1.0,1.0,1.0,50.0,1,0,6,14,14,14,13,7,3.912023005428146
4225,10031534,1744516,0,22.0,32,8013,41.40582,2.17948,1,0,4,1.0,1.0,1.0,115.0,3,0,4,4,26,297,4,7,4.74493212836325
16129,34650450,226753483,0,4.0,54,8026,41.40814,2.18087,1,1,2,1.0,1.0,1.0,32.0,1,0,28,45,70,161,1,4,3.4657359027997265
13326,30756188,2952555,1,8.0,19,8001,41.37721,2.17024,1,0,4,1.0,1.0,2.0,39.0,180,0,1,1,1,173,2,7,3.6635616461296463
7382,18918154,128959838,0,49.0,54,8019,41.40442,2.21591,1,0,8,2.0,3.0,6.0,42.0,1,0,15,26,49,303,11,7,3.737669618283368
8104,20043774,142384823,0,1.0,21,8012,41.399,2.15754,1,1,2,1.0,1.0,1.0,16.0,1,0,0,0,0,0,0,7,2.772588722239781
6970,18092758,81420994,0,1.0,6,8036,41.39108,2.14947,1,0,4,1.0,1.0,2.0,99.0,2,0,4,23,53,328,14,7,4.59511985013459
6168,16216069,105947105,0,1.0,27,8032,41.4267,2.16474,1,1,2,1.0,1.0,1.0,30.0,2,0,0,0,0,0,0,8,3.4011973816621555
6463,17019265,114135789,1,3.0,22,8041,41.4174,2.17764,1,0,4,1.0,2.0,3.0,120.0,2,0,2,7,24,32,54,7,4.787491742782046
3062,6334216,3517015,1,2.0,21,8006,41.3989,2.15728,1,1,2,1.0,1.0,1.0,45.0,3,0,7,17,33,308,31,7,3.80666248977032
890,1147500,612665,0,9.0,6,8007,41.38933,2.16612,1,0,3,1.0,1.0,1.0,90.0,3,0,15,25,27,190,17,6,4.499809670330265
967,1234139,2201772,1,11.0,25,8036,41.38699,2.15272,1,0,9,2.0,4.0,6.0,450.0,3,0,30,60,90,365,2,7,6.1092475827643655
15792,34323003,32619095,0,3.0,57,8014,41.37145,2.14491,1,1,5,1.5,2.0,3.0,60.0,1,0,8,29,53,75,7,3,4.0943445622221
1964,3226863,396363,0,106.0,6,8009,41.3966,2.17146,1,0,6,1.0,2.0,4.0,179.0,2,0,14,30,58,321,6,6,5.187385805840755
9322,22564963,59888383,1,1.0,59,8036,41.40427,2.13723,1,1,4,1.5,2.0,2.0,98.0,2,0,6,17,17,17,22,7,4.584967478670572
12739,29560648,35936647,0,32.0,6,8036,41.38887,2.15442,1,0,8,2.0,5.0,7.0,300.0,1,0,13,29,39,274,14,7,5.703782474656201
15037,33381635,251183296,0,3.0,15,8002,41.38076,2.17808,1,1,3,2.0,1.0,2.0,100.0,3,0,15,45,75,75,5,6,4.605170185988092
18040,36302997,186200710,0,5.0,3,8001,41.38013,2.17175,1,1,2,1.0,1.0,1.0,34.0,1,0,28,51,51,51,0,8,3.5263605246161616
17735,36111149,47613139,0,0.0,47,8020,41.41855,2.20789,10,1,2,1.0,1.0,1.0,28.0,2,0,1,20,50,51,1,7,3.332204510175204
10895,25508996,28012645,0,4.0,3,8001,41.37843,2.16964,1,1,3,1.0,2.0,3.0,60.0,2,0,13,35,65,338,33,7,4.0943445622221
2836,5515254,10485517,1,2.0,57,8004,41.36918,2.1465,26,1,2,1.0,1.0,2.0,55.0,3,0,7,35,65,188,18,7,4.007333185232471
7216,18611535,299462,0,111.0,52,8006,41.39483,2.14977,1,0,7,2.0,4.0,5.0,200.0,4,0,20,27,35,35,20,7,5.298317366548036
13594,31258281,233878916,0,1.0,3,8003,41.38237,2.18184,1,1,2,1.0,1.0,1.0,110.0,3,0,18,35,53,316,26,7,4.700480365792417
13573,31204229,103306985,0,3.0,6,8011,41.38718,2.16086,1,1,2,1.0,1.0,1.0,39.0,1,0,23,53,74,150,31,7,3.6635616461296463
2269,3823973,19672895,0,5.0,30,8015,41.38284,2.14933,1,1,1,1.0,1.0,1.0,45.0,1,0,30,60,90,365,2,5,3.80666248977032
3771,8267781,43594361,0,1.0,5,8037,41.39791,2.16557,1,1,2,1.0,1.0,1.0,30.0,2,0,0,15,40,308,20,7,3.4011973816621555
17704,36093751,271508556,0,6.0,3,8002,41.38076,2.1773,1,1,2,2.0,1.0,1.0,35.0,3,0,5,5,5,5,0,8,3.555348061489413
14075,32084459,59885404,1,3.0,6,8013,41.40277,2.17957,1,1,5,1.0,2.0,3.0,130.0,2,0,0,1,9,74,0,8,4.867534450455582
132,288781,1411775,0,4.0,19,8001,41.37806,2.16472,1,0,2,2.0,1.0,1.0,47.0,32,0,30,60,90,365,0,8,3.8501476017100575
16283,34785357,252368552,0,7.0,3,8001,41.38099,2.16883,1,0,4,1.0,1.0,2.0,64.0,1,0,1,10,29,208,7,6,4.158883083359672
17549,35969511,7678248,1,5.0,19,8001,41.37596,2.17137,1,1,2,1.0,1.0,1.0,105.0,2,0,0,0,0,191,0,8,4.653960350157523
12273,28429637,33631790,0,5.0,6,8015,41.38058,2.15307,1,1,2,1.0,1.0,2.0,45.0,1,0,9,27,53,328,9,7,3.80666248977032
6842,17746983,121071532,1,1.0,3,8003,41.38347,2.18268,10,0,4,1.0,1.0,1.0,50.0,29,0,6,29,37,127,2,7,3.912023005428146
394,666642,3370750,0,1.0,3,8003,41.38313,2.18409,1,1,2,1.0,1.0,1.0,92.0,3,0,19,49,79,171,30,7,4.5217885770490405
6560,17252894,9922976,0,4.0,30,8015,41.3765,2.15067,1,0,3,1.0,1.0,3.0,110.0,4,0,14,39,65,65,22,6,4.700480365792417
9304,22515389,3039107,0,37.0,3,8003,41.37768,2.18969,1,0,4,1.0,1.0,1.0,27.0,31,0,29,53,53,213,0,7,3.295836866004329
11041,25853699,78287290,0,2.0,32,8025,41.40974,2.17639,1,1,1,1.0,1.0,1.0,25.0,1,0,18,48,78,168,34,6,3.218875824868201
3929,8905238,6099660,0,49.0,57,8028,41.37576,2.12281,1,0,5,1.0,3.0,4.0,85.0,1,0,5,21,41,119,9,6,4.442651256490317
10480,24645979,137961220,0,2.0,14,8027,41.42761,2.17978,1,1,3,1.0,1.0,1.0,90.0,3,0,30,60,90,365,0,8,4.499809670330265
8404,20743037,34340167,0,1.0,3,8001,41.3804,2.16891,1,1,2,1.0,1.0,1.0,32.0,1,0,4,7,9,74,92,7,3.4657359027997265
4038,9396185,48734818,0,2.0,54,8020,41.42045,2.20716,3,1,3,1.0,1.0,3.0,22.0,31,0,0,8,38,313,0,6,3.091042453358316
17348,35832249,269531884,0,1.0,21,8023,41.42021,2.14955,1,0,3,1.0,1.0,2.0,150.0,2,0,25,55,85,360,0,8,5.010635294096256
11012,25819088,14979846,0,13.0,6,8009,41.3977,2.16997,24,0,6,2.0,6.0,6.0,120.0,32,0,0,0,1,70,0,8,4.787491742782046
8186,20226221,115162541,0,1.0,7,8025,41.41126,2.16725,1,0,2,1.0,1.0,1.0,80.0,5,0,0,0,0,0,0,7,4.382026634673881
225,473395,2337603,1,5.0,21,8006,41.3998,2.15177,24,0,5,2.0,2.0,3.0,180.0,4,0,5,5,5,71,9,7,5.19295685089021
4213,9992971,4640690,1,2.0,6,8011,41.38928,2.15889,1,0,4,2.0,2.0,3.0,320.0,3,0,10,28,33,50,23,7,5.768320995793772
17829,36169429,28910511,0,2.0,32,8013,41.40431,2.17541,1,0,5,1.0,2.0,4.0,60.0,30,0,10,29,59,149,0,8,4.0943445622221
6780,17596395,6797428,0,15.0,3,8003,41.38272,2.18089,1,0,4,1.0,2.0,3.0,145.0,3,0,2,12,22,289,22,7,4.976733742420574
4615,11424139,60011601,0,1.0,6,8011,41.38457,2.15769,1,1,2,1.0,1.0,1.0,25.0,1,0,0,0,0,0,0,7,3.218875824868201
10543,24802172,181688018,1,6.0,30,8007,41.38821,2.1627,1,0,6,1.0,1.0,3.0,99.0,1,0,3,24,52,166,5,7,4.59511985013459
13134,30291159,227501575,0,1.0,16,8004,41.37451,2.16417,1,1,1,1.5,1.0,2.0,24.0,30,0,30,60,90,90,0,8,3.1780538303479458
8596,21195428,38517627,0,1.0,43,8027,41.41715,2.18825,16,1,1,1.0,1.0,1.0,15.0,2,0,0,0,0,0,0,7,2.70805020110221
9781,23370963,22845131,1,1.0,65,8012,41.40013,2.1547,1,1,1,1.0,1.0,1.0,35.0,1,0,13,40,70,70,39,7,3.555348061489413
15798,34327968,257740087,0,7.0,3,8018,41.38047,2.1783,1,1,2,1.0,1.0,1.0,90.0,1,0,30,60,87,177,5,7,4.499809670330265
15169,33575287,216268236,1,4.0,65,8012,41.39977,2.16248,1,0,4,1.0,2.0,2.0,75.0,32,0,0,8,38,218,0,8,4.31748811353631
15101,33471239,226996028,0,1.0,6,8036,41.38745,2.15381,1,1,2,1.0,1.0,1.0,38.0,1,0,4,4,22,22,6,7,3.6375861597263857
5010,12952728,71148083,0,3.0,50,8015,41.37922,2.15595,1,1,2,1.0,1.0,1.0,35.0,2,0,11,36,59,59,5,7,3.555348061489413
13699,31427395,195123404,0,3.0,10,8003,41.3849,2.18073,1,0,2,1.0,1.0,3.0,57.0,32,0,18,48,74,349,0,8,4.04305126783455
3404,7220512,37685759,0,3.0,20,8018,41.40007,2.1893,1,1,2,1.0,1.0,2.0,40.0,2,0,3,13,34,309,32,7,3.688879454113936
3516,7576103,39722149,1,1.0,6,8025,41.40291,2.17307,1,1,2,1.0,1.0,1.0,77.0,1,0,5,8,21,183,59,7,4.343805421853684
3884,8708285,1744516,0,22.0,32,8013,41.40542,2.17954,1,0,4,1.0,1.0,1.0,115.0,3,0,3,11,33,305,7,6,4.74493212836325
6758,17583166,102947901,0,520.0,56,8003,41.38858,2.17499,1,0,7,2.0,3.0,4.0,140.0,1,0,3,11,32,279,6,7,4.941642422609304
16629,35137218,45510964,0,9.0,5,8008,41.3957,2.16073,1,0,4,2.0,1.0,1.0,148.0,33,0,0,0,0,0,0,8,4.997212273764115
2909,5791741,30047530,0,2.0,26,8003,41.38161,2.19007,1,2,2,1.0,1.0,1.0,39.0,1,0,1,3,5,226,101,7,3.6635616461296463
4263,10161006,27865035,0,2.0,5,8011,41.38686,2.16551,1,0,8,2.0,3.0,5.0,250.0,3,0,3,14,14,14,34,6,5.521460917862246
8074,19981280,57893263,1,1.0,3,8003,41.37631,2.19066,1,0,3,1.0,2.0,2.0,43.0,31,0,1,5,35,310,6,7,3.7612001156935615
2424,4375073,8534709,0,1.0,6,8036,41.3903,2.14951,1,1,1,1.0,1.0,1.0,30.0,1,0,0,0,0,0,0,8,3.4011973816621555
12169,28128538,79926518,0,3.0,16,8004,41.37242,2.16222,1,0,2,1.0,1.0,1.0,120.0,32,0,3,17,32,307,0,8,4.787491742782046
5266,13537306,35680770,0,21.0,59,8006,41.40254,2.13809,1,0,7,2.0,3.0,5.0,53.0,32,0,19,42,42,244,0,8,3.970291913552122
12067,27916695,209872731,0,14.0,50,8015,41.37963,2.15713,3,1,2,1.0,1.0,1.0,6000.0,1,0,29,50,80,346,0,8,8.699514748210191
14309,32363429,133568536,0,2.0,16,8004,41.37361,2.15734,1,1,1,1.0,2.0,1.0,39.0,1,0,20,43,44,234,26,7,3.6635616461296463
3549,7655260,40177835,0,2.0,38,8020,41.42364,2.2069,1,1,2,1.0,1.0,1.0,30.0,3,0,4,5,13,288,41,7,3.4011973816621555
11095,25970085,194717045,0,2.0,40,8029,41.38575,2.14015,10,1,2,1.0,1.0,1.0,20.0,1,0,0,0,0,0,30,7,2.995732273553991
12831,29703589,5860860,0,5.0,57,8028,41.37474,2.13059,1,1,1,1.0,1.0,1.0,20.0,31,0,19,36,43,318,2,7,2.995732273553991
15725,34272000,101458186,1,3.0,6,8009,41.39861,2.17175,1,0,8,1.5,3.0,4.0,84.0,3,0,9,25,55,200,7,7,4.430816798843313
16148,34670297,17949162,0,1.0,5,8009,41.39208,2.16943,1,1,2,1.0,1.0,1.0,65.0,3,0,0,0,0,5,7,7,4.174387269895637
18204,36403395,256930974,0,6.0,3,8003,41.38823,2.1789,1,0,4,1.0,2.0,2.0,120.0,32,0,25,55,85,175,0,8,4.787491742782046
15875,34390681,259619633,0,1.0,0,8025,41.40651,2.16324,1,1,2,1.0,1.0,1.0,50.0,30,0,0,0,0,188,7,7,3.912023005428146
18318,36502485,157250994,0,58.0,26,8003,41.37868,2.18825,1,0,4,2.0,2.0,1.0,1000.0,32,0,8,38,68,343,0,8,6.907755278982137
15723,34268144,221157110,0,2.0,6,8011,41.38432,2.16168,1,0,4,1.0,2.0,2.0,130.0,1,0,21,44,74,349,3,4,4.867534450455582
6898,17874878,40560470,0,1.0,3,8001,41.38017,2.1668,1,1,2,1.0,1.0,1.0,65.0,2,0,0,0,0,0,44,6,4.174387269895637
5503,14003687,5878688,1,62.0,6,8007,41.39085,2.16402,24,0,6,1.0,2.0,4.0,599.0,2,0,10,36,58,312,5,7,6.395261598115449
8050,19956629,5878688,1,62.0,54,8005,41.39925,2.19563,24,0,5,2.0,2.0,3.0,140.0,2,0,14,34,63,333,33,7,4.941642422609304
810,1071787,3493945,1,2.0,57,8028,41.37594,2.12494,1,1,1,1.0,1.0,1.0,26.0,1,0,14,15,22,297,2,7,3.258096538021482
16237,34750753,116130860,0,2.0,6,8029,41.38555,2.14754,1,1,2,1.0,1.0,1.0,55.0,3,0,8,30,30,30,0,8,4.007333185232471
2651,5056503,14162823,0,5.0,6,8009,41.39161,2.16892,27,0,16,5.5,9.0,17.0,500.0,4,0,14,33,51,214,43,7,6.214608098422191
18217,36409372,273750796,0,0.0,3,8001,41.38362,2.17142,1,0,4,1.0,2.0,2.0,55.0,180,0,14,29,59,334,1,8,4.007333185232471
18348,36516179,268958319,0,0.0,3,8003,41.38466,2.18624,1,1,2,1.5,1.0,1.0,80.0,1,0,8,31,31,31,0,8,4.382026634673881
8792,21629040,157250994,0,58.0,59,8021,41.40165,2.13873,1,0,4,1.0,2.0,3.0,75.0,3,0,2,22,31,283,1,4,4.31748811353631
3191,6682909,771458,0,15.0,3,8001,41.38313,2.16448,1,1,2,2.0,1.0,1.0,31.0,3,0,1,3,15,290,11,6,3.4339872044851463
3621,7849983,27573426,0,23.0,3,8003,41.38994,2.17897,1,0,2,1.0,1.0,1.0,43.0,31,0,0,24,54,84,0,7,3.7612001156935615
15677,34195338,10693680,0,30.0,22,8041,41.4184,2.1799,1,0,6,1.0,2.0,4.0,130.0,2,0,7,24,42,317,0,8,4.867534450455582
3651,7953354,27954529,0,6.0,57,8004,41.37282,2.16265,1,0,4,1.0,2.0,3.0,99.0,2,0,1,10,21,296,68,7,4.59511985013459
9772,23350358,135265184,0,3.0,6,8015,41.37806,2.15832,1,1,2,2.0,1.0,1.0,40.0,3,0,1,3,7,7,33,7,3.688879454113936
11027,25831839,111554365,0,2.0,24,8024,41.41465,2.16097,1,1,2,1.0,1.0,2.0,22.0,2,0,0,0,0,0,14,7,3.091042453358316
13632,31302514,234256283,0,21.0,15,8002,41.38078,2.17662,1,0,4,1.0,2.0,3.0,46.0,31,0,0,0,0,191,0,8,3.828641396489095
4072,9557814,42942777,0,7.0,21,8012,41.40305,2.15812,1,1,1,1.0,1.0,1.0,23.0,8,0,2,4,14,49,28,7,3.1354942159291497
8293,20445562,137608720,0,4.0,57,8028,41.37398,2.12536,1,1,1,1.0,1.0,1.0,25.0,1,0,11,40,70,284,94,7,3.218875824868201
1395,1996319,2688205,1,17.0,40,8028,41.38434,2.13123,1,0,6,2.0,4.0,4.0,115.0,3,0,10,31,61,336,23,7,4.74493212836325
16233,34743452,255564618,0,1.0,64,8042,41.44829,2.17318,1,1,3,1.0,1.0,2.0,53.0,1,0,8,18,48,139,8,7,3.970291913552122
3371,7121048,1391607,0,101.0,6,8013,41.40046,2.17686,1,0,6,1.0,3.0,3.0,170.0,3,0,3,16,18,149,4,6,5.135798437050262
17896,36219750,171236207,0,116.0,65,8012,41.39898,2.1555,1,0,9,2.0,3.0,5.0,94.0,1,0,1,3,16,71,0,8,4.543294782270004
14146,32175751,109716786,0,33.0,3,8002,41.38499,2.17003,1,0,4,1.0,2.0,3.0,54.0,31,0,0,14,44,74,1,4,3.9889840465642745
12906,29873190,224648839,0,4.0,19,8001,41.38122,2.16729,1,1,2,1.0,1.0,1.0,25.0,5,0,30,60,90,180,9,6,3.218875824868201
12903,29869107,23968212,0,11.0,5,8007,41.39195,2.16395,18,1,4,1.0,1.0,4.0,250.0,1,0,28,58,88,363,0,8,5.521460917862246
16884,35398071,46670171,0,1.0,57,8004,41.37151,2.16486,1,1,2,1.0,1.0,1.0,45.0,2,0,7,11,11,11,1,7,3.80666248977032
14174,32203510,241655057,0,1.0,57,8004,41.37335,2.16863,1,1,2,1.0,1.0,1.0,40.0,2,0,14,40,70,345,4,7,3.688879454113936
10354,24437365,72984879,1,15.0,3,8002,41.38326,2.17807,1,0,4,2.0,2.0,2.0,99.0,60,0,29,59,89,364,0,8,4.59511985013459
8859,21707628,157250994,0,58.0,59,8023,41.40755,2.14678,1,0,6,2.0,3.0,5.0,107.0,3,0,11,30,50,312,2,5,4.672828834461906
13718,31463354,36607755,0,91.0,20,8005,41.39159,2.18715,1,1,1,3.0,1.0,1.0,31.0,32,0,26,56,86,361,0,8,3.4339872044851463
7906,19733253,130223809,0,12.0,65,8012,41.40157,2.15429,1,0,5,1.0,3.0,3.0,66.0,32,0,4,21,51,326,0,8,4.189654742026425
1737,2681468,13728386,1,1.0,26,8003,41.37976,2.19166,1,1,1,1.0,1.0,1.0,25.0,30,0,0,16,46,321,2,7,3.218875824868201
1569,2333994,11922783,0,1.0,19,8015,41.37761,2.16652,1,0,6,1.0,2.0,2.0,85.0,3,0,1,1,3,6,55,6,4.442651256490317
463,730467,10704,0,72.0,6,8015,41.37598,2.16293,1,0,4,1.0,2.0,3.0,81.0,3,0,1,5,8,47,3,6,4.394449154672439
744,1002888,5514684,0,1.0,17,8005,41.39999,2.20209,21,1,3,1.0,1.0,1.0,34.0,2,0,0,0,0,0,0,7,3.5263605246161616
8417,20760285,71524204,0,2.0,6,8013,41.40147,2.18192,1,1,2,1.0,1.0,1.0,40.0,2,0,22,45,45,45,34,6,3.688879454113936
13964,31902687,228316048,1,3.0,24,8035,41.42317,2.14158,1,1,2,2.0,1.0,1.0,31.0,1,0,0,7,37,217,3,7,3.4339872044851463
3995,9181831,27001788,0,1.0,3,8002,41.38807,2.17326,1,1,2,1.0,1.0,1.0,45.0,2,0,1,18,45,135,48,7,3.80666248977032
8820,21653699,139063900,1,38.0,3,8003,41.38393,2.18421,1,0,4,1.0,1.0,3.0,135.0,1,0,1,11,20,233,26,7,4.90527477843843
9311,22541119,80847129,0,1.0,6,8025,41.40641,2.17714,1,1,1,1.0,1.0,1.0,35.0,2,0,0,0,0,190,0,8,3.555348061489413
6286,16485441,45260292,0,2.0,24,8024,41.41728,2.15759,1,1,1,1.5,1.0,1.0,23.0,30,0,14,44,74,349,1,7,3.1354942159291497
11308,26411411,29988712,0,1.0,12,8026,41.40769,2.18662,1,1,2,1.0,1.0,1.0,40.0,2,0,0,0,0,0,3,7,3.688879454113936
16905,35421716,266583067,0,1.0,30,8011,41.38575,2.15822,1,0,4,1.0,2.0,3.0,200.0,2,0,18,36,36,41,2,6,5.298317366548036
16545,35048184,5146792,0,1.0,16,8004,41.37364,2.16989,1,1,2,1.0,1.0,1.0,40.0,1,0,27,57,87,301,2,6,3.688879454113936
11963,27666267,16989743,0,2.0,43,8027,41.41605,2.18813,1,0,2,1.0,1.0,3.0,55.0,5,0,30,60,90,90,1,7,4.007333185232471
5496,13988785,4459553,0,206.0,30,8015,41.38054,2.14755,1,0,6,1.0,3.0,6.0,350.0,3,0,4,9,9,9,10,5,5.857933154483459
11548,26916770,195942000,0,3.0,6,8037,41.39584,2.16756,18,1,3,1.0,1.0,2.0,56.0,1,0,19,42,62,337,57,7,4.02535169073515
8651,21344289,154487624,0,2.0,57,8028,41.37192,2.13184,1,1,2,1.0,1.0,1.0,40.0,1,0,0,0,0,130,26,6,3.688879454113936
13603,31274014,234017484,1,6.0,3,8001,41.38333,2.16593,1,0,5,1.0,2.0,5.0,70.0,4,0,6,16,46,217,28,7,4.248495242049359
4337,10558807,54320669,0,15.0,1,8024,41.41582,2.15836,1,0,6,1.0,2.0,3.0,90.0,2,0,1,8,22,101,13,5,4.499809670330265
11209,26213068,7781117,0,1.0,30,8015,41.37752,2.15123,1,1,3,1.0,1.0,3.0,90.0,2,0,29,59,89,364,8,6,4.499809670330265
13425,30923960,159846103,0,1.0,19,8002,41.37888,2.17315,1,0,4,2.0,2.0,3.0,500.0,1,0,21,48,75,278,7,6,6.214608098422191
17533,35956229,270465713,0,0.0,16,8004,41.3741,2.15848,1,0,3,1.0,1.0,1.0,110.0,2,0,5,12,42,42,0,8,4.700480365792417
5116,13204629,72696923,1,2.0,44,8016,41.43027,2.18126,1,1,2,1.0,1.0,1.0,36.0,2,0,14,44,74,74,52,7,3.58351893845611
7177,18535412,92792580,0,2.0,24,8032,41.42656,2.15287,1,1,2,1.0,1.0,1.0,35.0,1,0,0,0,0,221,0,6,3.555348061489413
8590,21181826,2443455,0,1.0,56,8003,41.3858,2.18535,1,1,1,1.0,1.0,1.0,55.0,3,0,0,7,37,37,0,8,4.007333185232471
13260,30548895,229033456,0,1.0,17,8005,41.40163,2.20399,10,1,2,1.0,1.0,1.0,43.0,1,0,0,0,0,0,8,6,3.7612001156935615
5214,13394195,75746308,0,3.0,6,8013,41.39932,2.18045,1,1,1,2.0,1.0,1.0,27.0,1,0,10,40,70,132,21,6,3.295836866004329
14806,32991508,187986801,0,1.0,24,8025,41.40857,2.17015,10,1,1,1.0,1.0,1.0,50.0,3,0,29,59,89,364,1,7,3.912023005428146
9037,21901746,1626892,0,2.0,10,8003,41.38474,2.18192,1,1,2,1.0,1.0,1.0,34.0,3,0,0,0,0,0,0,8,3.5263605246161616
17322,35805078,35112859,0,5.0,19,8001,41.37873,2.17496,1,0,9,1.5,5.0,5.0,50.0,3,0,8,38,68,122,0,8,3.912023005428146
21,61444,297545,0,5.0,6,8007,41.38901,2.16552,1,0,6,1.0,2.0,4.0,105.0,2,0,5,10,23,270,9,6,4.653960350157523
